State,countyFIPS,stateFIPS,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,population
GA,2092677,2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.418481301912902e-08,9.418481301912902e-08,9.418481301912902e-08,9.418481301912902e-08,9.418481301912902e-08,9.418481301912902e-08,9.418481301912902e-08,9.418481301912903e-07,1.3185873822678063e-06,1.8836962603825807e-06,1.8836962603825807e-06,2.448805138497355e-06,3.484838081707774e-06,4.332501398879936e-06,5.180164716052096e-06,6.122012846243387e-06,7.3464154154920645e-06,7.72315466756858e-06,9.606850927951161e-06,1.177310162739113e-05,1.450446120494587e-05,1.648234227834758e-05,1.8554408164768418e-05,1.949625629495971e-05,2.062647405118926e-05,2.7501965401585675e-05,3.249376049159951e-05,3.4565826378020353e-05,3.8427403711804644e-05,3.9557621468034194e-05,4.059365441124461e-05,4.15355025414359e-05,4.15355025414359e-05,4.916447239598535e-05,5.4062082672980066e-05,5.792366000676435e-05,6.26329006577208e-05,6.338637916187383e-05,6.470496654414165e-05,7.214556677265284e-05,7.676062261059016e-05,7.930361256210664e-05,8.269426583079529e-05,8.429540765212048e-05,8.495470134325439e-05,8.589654947344567e-05,9.305459526289949e-05,9.691617259668378e-05,0.00010247307656481238,0.00010595791464652016,0.00010906601347615142,0.00010972530716728532,0.00011029041604540009,0.00011612987445258609,0.00012083911510354254,0.0001242297683722312,0.0001264902038846903,0.00013072852047055108,0.00013091689009658936,0.0001311052597226276,0.00013600286999962231,0.0001394877080813301,0.0001414655891547318,0.00014447950317134393,0.0001482468956921091,0.00014918874382230038,0.00015003640713947254,0.0001538037996602377,0.0001571002681159072,0.00015907814918930893,0.00016661293423083926,0.00016981521787348965,0.0001712279900687766,0.00017169891413387222,0.0001738651648333122,0.0001783860358582304,0.00018215342837899555,0.00018507315758258853,0.0001881812564122198,0.00018827544122523892,0.00019204283374600408,0.00019571604145375012,0.0001982590314052666,0.00020042528210470657,0.0002027799024301848,0.00020372175056037608,0.00020475778350358652,0.0002050403379426439,0.00021370534074040376,0.00021521229774870983,0.00022105175615589584,0.00022500751830269926,0.00022811561713233052,0.0002302818678317705,0.00023075279189686612,0.00023602714142593735,10617423
HI,75025,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.062785336527596e-07,1.4125570673055191e-06,1.4125570673055191e-06,2.1188356009582788e-06,2.1188356009582788e-06,2.8251141346110382e-06,3.5313926682637977e-06,4.2376712019165575e-06,4.2376712019165575e-06,4.2376712019165575e-06,5.6502282692220764e-06,5.6502282692220764e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,6.356506802874836e-06,1.1300456538444153e-05,1.1300456538444153e-05,1.1300456538444153e-05,1.1300456538444153e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1.2006735072096912e-05,1415872
IA,1890801,1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1695017860142563e-07,3.1695017860142563e-07,3.1695017860142563e-07,9.50850535804277e-07,9.50850535804277e-07,1.2678007144057025e-06,1.901701071608554e-06,2.2186512502099795e-06,2.8525516074128306e-06,3.4864519646156822e-06,3.4864519646156822e-06,3.4864519646156822e-06,5.388153036224236e-06,7.923754465035641e-06,8.240704643637067e-06,8.557654822238492e-06,8.557654822238492e-06,9.825455536644195e-06,1.0776306072448471e-05,1.2994957322658452e-05,1.2994957322658452e-05,1.3628857679861303e-05,1.6798359465875557e-05,1.9017010716085538e-05,2.028481143049124e-05,2.3454313216505496e-05,2.3771263395106924e-05,2.5039064109512626e-05,2.6306864823918328e-05,2.852551607412831e-05,3.0427217145736862e-05,3.3913669110352545e-05,3.549842000335967e-05,3.740012107496823e-05,4.025267268238106e-05,4.3105224289793886e-05,4.690862643301099e-05,5.1345928933430954e-05,5.388153036224236e-05,5.5466281255249485e-05,5.800188268406089e-05,5.926968339846659e-05,6.529173679189369e-05,6.909513893511079e-05,7.28985410783279e-05,7.6701943221545e-05,7.955449482895784e-05,8.367484715077637e-05,8.557654822238492e-05,9.128165143721058e-05,9.698675465203625e-05,0.00010079015679525335,0.00010649526001007902,0.00010966476179609327,0.0001112495126891004,0.0001125173134035061,0.00011600376536812178,0.00012075801804714316,0.00012678007144057026,0.00013248517465539592,0.000140725879299033,0.0001423106301920401,0.0001445292814422501,0.00014674793269246007,0.00015372083662169142,0.0001584750893007128,0.00016481409287274134,0.0001670327441229513,0.00016861749501595843,0.00017020224590896558,0.00017717514983819693,0.0001790768509098055,0.000183197203231624,0.00018636670501763827,0.00018953620680365254,0.00019080400751805824,0.00019238875841106536,0.00019714301109008674,0.00019936166234029674,0.00020221421394770955,0.00020348201466211527,0.00020570066591232524,0.00020601761609092666,0.00020696846662673094,3155070
ID,705936,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6787302084703131e-06,2.238306944627084e-06,2.797883680783855e-06,3.3574604169406263e-06,3.917037153097397e-06,5.036190625410939e-06,5.036190625410939e-06,5.036190625410939e-06,5.59576736156771e-06,5.59576736156771e-06,5.59576736156771e-06,6.714920833881253e-06,7.834074306194795e-06,9.512804514665107e-06,1.2870264931605734e-05,1.3989418403919275e-05,1.5108571876232818e-05,1.5108571876232818e-05,1.8466032293173444e-05,2.182349271011407e-05,2.2942646182427612e-05,2.2942646182427612e-05,2.4061799654741155e-05,2.4621376390897925e-05,2.5180953127054694e-05,2.685968333552501e-05,2.8538413543995323e-05,3.0217143752465635e-05,3.0217143752465635e-05,3.0217143752465635e-05,3.133629722477918e-05,3.133629722477918e-05,3.245545069709272e-05,3.245545069709272e-05,3.3574604169406264e-05,3.46937576417198e-05,3.46937576417198e-05,3.525333437787657e-05,3.525333437787657e-05,3.525333437787657e-05,3.637248785019012e-05,3.693206458634689e-05,3.749164132250366e-05,3.749164132250366e-05,3.749164132250366e-05,3.749164132250366e-05,3.86107947948172e-05,3.86107947948172e-05,3.86107947948172e-05,4.0289525003287514e-05,4.0849101739444284e-05,4.0849101739444284e-05,4.0849101739444284e-05,4.140867847560105e-05,4.25278319479146e-05,4.25278319479146e-05,4.25278319479146e-05,4.364698542022814e-05,4.364698542022814e-05,4.364698542022814e-05,4.364698542022814e-05,4.5325715628698455e-05,4.5885292364855225e-05,4.5885292364855225e-05,4.5885292364855225e-05,4.5885292364855225e-05,4.5885292364855225e-05,4.6444869101011994e-05,4.6444869101011994e-05,4.6444869101011994e-05,4.6444869101011994e-05,4.6444869101011994e-05,4.6444869101011994e-05,4.6444869101011994e-05,4.6444869101011994e-05,4.7564022573325534e-05,4.7564022573325534e-05,4.812359930948231e-05,4.868317604563908e-05,4.868317604563908e-05,4.868317604563908e-05,4.980232951795262e-05,1787065
IL,1744404,1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.891525614195465e-08,7.891525614195465e-08,3.156610245678186e-07,3.945762807097733e-07,4.7349153685172795e-07,6.313220491356372e-07,8.680678175615013e-07,1.2626440982712744e-06,1.4204746105551837e-06,2.0517966596908213e-06,2.288542428116685e-06,3.709017038671869e-06,5.1294916492270525e-06,5.681898442220735e-06,7.812610358053511e-06,1.0969220603731698e-05,1.2389695214286882e-05,1.6493288533668525e-05,1.9255322498636938e-05,2.1622780182895577e-05,2.422698363558008e-05,2.998779733394277e-05,3.645884833758305e-05,4.166725524295206e-05,4.7033492660604974e-05,5.34256284081033e-05,5.6818984422207356e-05,5.6818984422207356e-05,6.849844233121664e-05,7.481166282257302e-05,8.459715458417539e-05,8.933206995269268e-05,9.935430748272091e-05,0.00010180068042312151,0.00010645668053549684,0.00011584759601638943,0.00012350237586215905,0.00013320895236761945,0.0001416528847748086,0.00014796610526616498,0.00015254319012239834,0.0001564889529294961,0.00016769491930165365,0.0001747183770982876,0.00018576651295816127,0.00019381586908464064,0.0002015495641865522,0.00020644231006735337,0.00020991458133759938,0.0002239614969308673,0.00023469397176617316,0.000245426446601479,0.00025560651464379114,0.00026412936230712223,0.0002687064471633556,0.0002728889557388792,0.0002841738373671787,0.0002991677360341501,0.00030990021086945595,0.00032015919416791003,0.00032568326209784685,0.00032955010964880264,0.00033404827924889407,0.00034541207613333555,0.00035701261878620286,0.00036356258504598513,0.0003720854327093162,0.0003780040769199628,0.00038313356856918985,0.0003854221109973065,0.0003884998059868428,0.00040104733171341354,0.0004091756030960349,0.0004158044846119591,0.0004206183152366183,0.0004253532306051356,0.0004270893662402586,0.00043600679018429946,0.0004435826547739271,0.00045265790923025193,0.00045731390934262723,0.0004626801467602801,0.0004659156722621003,0.0004674939773849394,0.00047491201146228313,0.0004809884861852136,0.00048809085923798957,0.0004940095034486362,0.0004962980458767529,0.00049779743574345,0.0004992179103540051,12671821
IN,1664464,1674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9707886805227224e-07,2.9707886805227224e-07,5.941577361045445e-07,7.426971701306806e-07,7.426971701306806e-07,1.336854906235225e-06,2.0795520763659057e-06,2.822249246496586e-06,3.5649464166272666e-06,4.3076435867579475e-06,5.198880190914764e-06,6.535735097149989e-06,6.981353399228397e-06,8.466747739489758e-06,1.1140457551960208e-05,1.336854906235225e-05,1.648787717690111e-05,1.97557447254761e-05,2.287507284002496e-05,2.747979529483518e-05,3.119328114548858e-05,3.624362190237721e-05,3.995710775303061e-05,4.515598794394538e-05,4.9315092096677186e-05,5.451397228759195e-05,5.8227458138245355e-05,6.119824681876808e-05,6.535735097149989e-05,7.025915229436238e-05,7.64978085234601e-05,8.199376758242713e-05,8.644995060321122e-05,9.150029136009984e-05,9.521377721075325e-05,9.99670390995896e-05,0.00010516591929050437,0.00011140457551960207,0.00011719761344662139,0.0001213567175993532,0.00012521874288403274,0.00013056616250897363,0.00013517088496378386,0.00014007268628664634,0.00014304347496716906,0.00014957921006431905,0.00015774887893575654,0.00016562146893914177,0.00016814663931758608,0.00017096888856408266,0.0001801783334737031,0.00018775384460903603,0.00019235856706384627,0.00019726036838670874,0.00020231070914359737,0.0002048358795220417,0.00020958914141087806,0.00021449094273374053,0.00021998690179270757,0.00022370038764336098,0.00023023612274051096,0.00023706893670571324,0.00023870287048000072,0.00024078242255636662,0.00024880355199377797,0.00025489366878884956,0.0002620235616221041,0.0002660341263408098,0.0002691534544553586,0.00027093592766367226,0.0002718271642678291,0.0002745008740802995,0.0002776202021948484,0.00028281908238576316,0.00028861212031278246,0.00028861212031278246,0.0002920285272953836,0.0002933653822016188,0.0003000496567327949,0.00030138651163903014,0.000304505839753579,0.00030866494390631086,0.0003134182057951472,0.0003150521395694347,0.0003171316916458006,0.0003205480986284017,0.0003226276507047676,0.000326341136555421,0.00032886630693386535,0.00033139147731230963,0.0003327283322185449,0.00033436226599283236,6732219
KS,2111025,2120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.432517057893519e-07,3.432517057893519e-07,3.432517057893519e-07,3.432517057893519e-07,3.432517057893519e-07,3.432517057893519e-07,3.432517057893519e-07,3.432517057893519e-07,3.432517057893519e-07,6.865034115787038e-07,6.865034115787038e-07,6.865034115787038e-07,6.865034115787038e-07,1.0297551173680557e-06,1.0297551173680557e-06,1.3730068231574076e-06,1.7162585289467595e-06,1.7162585289467595e-06,3.089265352104167e-06,3.432517057893519e-06,3.432517057893519e-06,4.462272175261575e-06,5.4920272926296305e-06,7.20828582157639e-06,7.551537527365742e-06,8.581292644733799e-06,1.0297551173680557e-05,1.3043564819995372e-05,1.441657164315278e-05,1.647608187788889e-05,1.8878843818414354e-05,1.9222095524203707e-05,2.128160575893982e-05,2.3684367699465282e-05,2.6430381345780098e-05,2.7803388168937505e-05,2.9176394992094913e-05,2.986289840367362e-05,3.226566034419908e-05,3.501167399051389e-05,3.501167399051389e-05,3.8444191048407414e-05,3.913069445998612e-05,3.913069445998612e-05,4.119020469472223e-05,4.1876708106300934e-05,4.324971492945834e-05,4.3936218341037044e-05,4.599572857577316e-05,4.633898028156251e-05,4.839849051629862e-05,4.8741742222087976e-05,4.977149733945603e-05,5.35472661031389e-05,5.526352463208566e-05,5.6293279749453716e-05,5.6293279749453716e-05,5.766628657261112e-05,5.938254510155788e-05,5.938254510155788e-05,6.144205533629399e-05,6.315831386524076e-05,6.35015655710301e-05,6.487457239418751e-05,6.590432751155557e-05,6.659083092313428e-05,6.659083092313428e-05,6.693408262892362e-05,6.762058604050233e-05,6.899359286365973e-05,6.968009627523844e-05,6.968009627523844e-05,7.002334798102779e-05,7.002334798102779e-05,7.105310309839585e-05,7.173960650997455e-05,7.208285821576391e-05,7.311261333313196e-05,7.311261333313196e-05,7.311261333313196e-05,7.311261333313196e-05,7.34558650389213e-05,7.551537527365742e-05,7.688838209681483e-05,7.688838209681483e-05,7.963439574312965e-05,7.963439574312965e-05,7.963439574312965e-05,8.100740256628705e-05,8.100740256628705e-05,8.238040938944446e-05,8.238040938944446e-05,8.341016450681251e-05,8.341016450681251e-05,8.341016450681251e-05,8.443991962418057e-05,2913314
KY,2534400,2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23830168412057e-07,2.23830168412057e-07,2.23830168412057e-07,2.23830168412057e-07,4.47660336824114e-07,4.47660336824114e-07,6.71490505236171e-07,6.71490505236171e-07,8.95320673648228e-07,8.95320673648228e-07,1.119150842060285e-06,1.119150842060285e-06,2.014471515708513e-06,2.23830168412057e-06,2.23830168412057e-06,2.462131852532627e-06,4.028943031417026e-06,4.47660336824114e-06,6.938735220773768e-06,8.28171623124611e-06,8.95320673648228e-06,1.0072357578542566e-05,1.3205979936311365e-05,1.3877470441547535e-05,1.4772791115195763e-05,1.7682583304552505e-05,2.014471515708513e-05,2.104003583073336e-05,2.1487696167557472e-05,2.3502167683265988e-05,2.5740469367386555e-05,2.70834503778589e-05,2.8874091725155356e-05,3.066473307245181e-05,3.223154425133621e-05,3.312686492498444e-05,3.446984593545678e-05,3.827495879846175e-05,4.140858115623055e-05,4.275156216670289e-05,4.4766033682411404e-05,4.588518452447169e-05,4.655667502970786e-05,4.767582587176814e-05,5.036178789271283e-05,5.2600089576833396e-05,5.371924041889368e-05,5.550988176619014e-05,5.550988176619014e-05,5.6629032608250426e-05,5.841967395554688e-05,6.155329631331568e-05,6.334393766061214e-05,6.580606951314477e-05,6.670139018679299e-05,6.804437119726534e-05,6.804437119726534e-05,6.961118237614973e-05,7.18494840602703e-05,7.296863490233059e-05,7.34162952391547e-05,7.431161591280292e-05,7.475927624962705e-05,7.475927624962705e-05,7.744523827057173e-05,8.192184163881287e-05,8.416014332293344e-05,8.6398445007054e-05,8.75175958491143e-05,8.75175958491143e-05,8.75175958491143e-05,8.75175958491143e-05,8.818908635435046e-05,8.953206736482281e-05,9.154653888053132e-05,9.356101039623983e-05,9.647080258559658e-05,9.647080258559658e-05,9.826144393289302e-05,9.89329344381292e-05,0.00010072357578542566,0.00010229038696431005,0.00010408102831160651,0.00010497634898525474,0.00010497634898525474,0.00010542400932207885,0.0001067669903325512,0.00010810997134302354,0.00011034827302714411,0.00011124359370079234,0.00011169125403761645,0.00011169125403761645,0.0001130342350480888,4467673
LA,1412096,1430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1510955314432088e-07,4.3021910628864176e-07,6.453286594329627e-07,8.604382125772835e-07,1.505766872010246e-06,2.1510955314432087e-06,3.011533744020492e-06,4.3021910628864175e-06,4.3021910628864175e-06,7.313724806906909e-06,9.67992989149444e-06,1.3982120954380857e-05,1.7854092910978633e-05,2.5598036824174184e-05,2.9470008780771958e-05,3.2911761631081097e-05,3.979526733169936e-05,5.119607364834837e-05,5.7649360242678e-05,6.646885192159515e-05,7.959053466339872e-05,8.776469768288291e-05,0.00010239214729669674,0.00011013609120989229,0.00012476354082370612,0.00013982120954380856,0.0001505766872010246,0.0001619774935176736,0.00017294808072803398,0.00018004669598179656,0.00018004669598179656,0.0002174757582289084,0.0002368356180118973,0.0002486666434348349,0.0002609278879640612,0.00027254380383385455,0.00027878198087503985,0.0002856654865756581,0.00030222892216777084,0.00031664126222844034,0.00033126871184225416,0.00034439039458405773,0.0003534249958161192,0.00035880273464472724,0.0003646106925796239,0.0003773021562151388,0.00038676697655348893,0.0003996735497421482,0.00041344056114338474,0.0004183880808657041,0.0004224751623754462,0.0004269924629914769,0.000437747940648693,0.0004487185278590533,0.00045775312909111484,0.0004616251010477126,0.00047022948317348545,0.0004738863455769389,0.0004801245226181242,0.0004882986856376084,0.0004975483964228142,0.000504862121229721,0.000512175846036628,0.0005186291326309576,0.0005212104472686895,0.0005244370905658543,0.0005285241720755963,0.0005345472395636374,0.0005388494306265238,0.0005448724981145647,0.0005506804560494614,0.0005521862229214717,0.0005560581948780694,0.000558424399962657,0.0005625114814723991,0.0005668136725352855,0.0005760633833204913,0.0005760633833204913,0.000577138931086213,0.0005782144788519345,0.000585313094105697,0.000593272147572037,0.0005960685717629131,0.0006023067488040984,0.0006051031729949746,0.0006074693780795621,0.0006087600353984281,0.0006115564595893042,0.0006141377742270361,0.0006180097461836339,0.0006201608417150771,0.0006218817181402317,0.0006240328136716748,0.0006251083614373965,4648794
MA,350196,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4508517442792552e-07,2.9017034885585104e-07,7.254258721396277e-07,1.3057665698513298e-06,1.5959369187071807e-06,2.176277616418883e-06,3.6271293606981383e-06,5.077981104977393e-06,6.383747674828723e-06,6.964088372540425e-06,8.12476976796383e-06,1.2912580524085372e-05,1.7700391280206915e-05,2.234311686190053e-05,2.78563534901617e-05,3.1338397676431916e-05,3.35146752928508e-05,3.772214535126064e-05,5.165032209634149e-05,6.282188052729176e-05,7.297784273724654e-05,8.69060194823274e-05,9.952842965755692e-05,0.0001096843918675117,0.00012245188721716915,0.00013884651192752474,0.00016075437326614148,0.00018063104216276728,0.00020369958489680745,0.00022633287210756383,0.000247370222399613,0.00026245908054011726,0.00028451202705316196,0.0003165758506017335,0.00034240101164990423,0.00037083770583777766,0.0003960825261882367,0.0004206019206665561,0.00043569077880706037,0.00045730846979682126,0.0004940150189270865,0.0005167933913122708,0.0005391365081741713,0.0005579975808498016,0.0005809210384094139,0.0005933983634102154,0.0006110987546904224,0.0006412764709714309,0.000660427713995917,0.0006821904901601058,0.0007022122442311595,0.0007223790834766412,0.0007410950709778436,0.0007458828817339652,0.0007711277020844242,0.0007953569262138878,0.0008113162954009595,0.0008277109201113151,0.0008410587561586843,0.0008504892924964994,0.0008615157657530218,0.0008800866680797962,0.0008919836523828862,0.0009035904663371202,0.0009146169395936425,0.0009244827314547415,0.0009308664791295702,0.000939136334071962,0.0009498726369796285,0.0009633655582014255,0.0009745371166323758,0.0009819364605282,0.0009932531041335782,0.0010196586058794606,0.0010272030349497128,0.0010376491675085234,0.0010450485114043475,0.0010496912369860412,0.0010575258364051493,0.001061443136114703,0.0010668112875685364,0.0010747909721620724,0.001081464890185757,0.0010868330416395902,0.0010936520448377026,0.0010991652814659639,0.0011061293698385042,0.0011094663288503466,6892503
