State,countyFIPS,stateFIPS,1/22/2020,1/23/2020,1/24/2020,1/25/2020,1/26/2020,1/27/2020,1/28/2020,1/29/2020,1/30/2020,1/31/2020,2/1/2020,2/2/2020,2/3/2020,2/4/2020,2/5/2020,2/6/2020,2/7/2020,2/8/2020,2/9/2020,2/10/2020,2/11/2020,2/12/2020,2/13/2020,2/14/2020,2/15/2020,2/16/2020,2/17/2020,2/18/2020,2/19/2020,2/20/2020,2/21/2020,2/22/2020,2/23/2020,2/24/2020,2/25/2020,2/26/2020,2/27/2020,2/28/2020,2/29/2020,3/1/2020,3/2/2020,3/3/2020,3/4/2020,3/5/2020,3/6/2020,3/7/2020,3/8/2020,3/9/2020,3/10/2020,3/11/2020,3/12/2020,3/13/2020,3/14/2020,3/15/2020,3/16/2020,3/17/2020,3/18/2020,3/19/2020,3/20/2020,3/21/2020,3/22/2020,3/23/2020,3/24/2020,3/25/2020,3/26/2020,3/27/2020,3/28/2020,3/29/2020,3/30/2020,3/31/2020,4/1/2020,4/2/2020,4/3/2020,4/4/2020,4/5/2020,4/6/2020,4/7/2020,4/8/2020,4/9/2020,4/10/2020,4/11/2020,4/12/2020,4/13/2020,4/14/2020,4/15/2020,4/16/2020,4/17/2020,4/18/2020,4/19/2020,4/20/2020,4/21/2020,4/22/2020,4/23/2020,4/24/2020,4/25/2020,4/26/2020,4/27/2020,4/28/2020,4/29/2020,4/30/2020,5/1/2020,5/2/2020,5/3/2020,5/4/2020,5/5/2020,5/6/2020,5/7/2020,5/8/2020,5/9/2020,5/10/2020,5/11/2020,5/12/2020,5/13/2020,5/14/2020,5/15/2020,5/16/2020,5/17/2020,5/18/2020,5/19/2020,5/20/2020,5/21/2020,5/22/2020,5/23/2020,5/24/2020,5/25/2020,5/26/2020,5/27/2020,5/28/2020,5/29/2020,5/30/2020,5/31/2020,6/1/2020,6/2/2020,6/3/2020,6/4/2020,6/5/2020,6/6/2020,6/7/2020,6/8/2020,6/9/2020,6/10/2020,6/11/2020,6/12/2020,6/13/2020,6/14/2020,6/15/2020,population
GA,2092677,2080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8836962603825805e-07,1.8836962603825805e-07,1.8836962603825805e-07,2.8255443905738707e-07,5.651088781147741e-07,4.7092406509564517e-07,1.6011418213251935e-06,1.7895114473634516e-06,3.108098829631258e-06,5.274349529071225e-06,5.274349529071225e-06,6.216197659262516e-06,9.230111675874645e-06,1.1396362375314613e-05,1.3656797887773709e-05,1.8554408164768418e-05,2.6654302084413517e-05,4.549126468823932e-05,5.227257122561661e-05,5.830039925884087e-05,7.52536656022841e-05,0.00010294400062990803,0.0001294099330882833,0.0001538037996602377,0.00020692403420302646,0.0002302818678317705,0.0002526036685173041,0.00028481487456984616,0.0003870995815086203,0.00044681275296274813,0.0005123653828240619,0.000561341485594009,0.0006003339981839284,0.0006339579764317575,0.0007114720775465007,0.0008623561480031454,0.0009610618320471926,0.0010252016897132196,0.0011166551431547938,0.001154799992427541,0.0011820194033900693,0.0012828913381335565,0.001373026204192863,0.0014240743728492309,0.001520519621380819,0.001615457912904101,0.0016557690128762884,0.0017156705539564544,0.0017974229716570583,0.001851861793582115,0.0019301293732010112,0.002022807229211834,0.0020733844738031063,0.002125374490589666,0.002150239281226716,0.002222008108747292,0.0022808736168842478,0.0023666759815446745,0.002432982089910141,0.0025246239129777534,0.0026020438292794776,0.0026303934579982357,0.0027040459817791944,0.002749819800906491,0.002843156950608448,0.0028938283800127394,0.0029472311689945855,0.002997243304707743,0.003075887623578716,0.0031333403595203845,0.0031721445024842656,0.003214056744277778,0.0032575701278926158,0.003303720686271989,0.003329338955413192,0.003346198036943616,0.003397340390413003,0.0034571477466801503,0.003522606191728445,0.003601062140973379,0.003675185588819434,0.003727081420792974,0.0038014874230780857,0.0038791898938188673,0.003983640851457081,0.004200171736588059,0.004263275561310876,0.004318938785805181,0.004363770756802286,0.004434126812127575,0.00451041651067307,0.0045579798412477305,0.004616091870880533,0.004708016248387203,0.00477969089109476,0.004835730854841141,0.004888662719757892,0.004970603507084535,0.00503172945073395,0.005097187895782244,0.005194104068378928,0.005279152954535201,0.005362789068496188,0.005439455506293759,0.005519135858107942,10617423
HI,75025,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.062785336527596e-07,7.062785336527596e-07,1.4125570673055191e-06,1.4125570673055191e-06,1.4125570673055191e-06,1.4125570673055191e-06,1.4125570673055191e-06,2.1188356009582788e-06,4.2376712019165575e-06,6.356506802874836e-06,8.475342403833115e-06,1.0594178004791393e-05,1.765696334131899e-05,2.4719748677846584e-05,3.178253401437418e-05,3.7432762283596254e-05,4.5908104687429374e-05,5.932739682683181e-05,7.133413189892871e-05,7.486552456719251e-05,8.334086697102564e-05,0.0001066480585815667,0.0001221861863219274,0.00014266826379785743,0.00015820639153821814,0.00018221986168241196,0.00020128938209103647,0.0002253028522352303,0.0002479037653121186,0.0002620293359851738,0.00027332979252361796,0.0002895741987976314,0.0003072311621389504,0.0003121751118745197,0.0003284195181485332,0.00034325136735524115,0.0003517267097590743,0.00035525810242733805,0.0003644397233648239,0.0003736213443023098,0.00038139040817249017,0.0003898657505763233,0.0004046975997830312,0.0004089352709849478,0.0004117603851195588,0.00041317294218686434,0.0004174106133887809,0.00042023572752339193,0.000423060841658003,0.00042588595579261403,0.0004272985128599195,0.0004280047913935723,0.0004280047913935723,0.0004322424625954889,0.00043577385526375265,0.00043648013379740544,0.00043648013379740544,0.0004371864123310582,0.0004371864123310582,0.00044071780499932195,0.00044142408353297475,0.00044283664060028023,0.00044283664060028023,0.0004449554762012385,0.0004456617547348913,0.0004470743118021968,0.0004477805903358496,0.0004498994259368078,0.0004491931474031551,0.0004498994259368078,0.0004498994259368078,0.0004506057044704606,0.0004506057044704606,0.00045131198300411336,0.0004520182615377661,0.00045343081860507164,0.00045343081860507164,0.0004541370971387244,0.0004541370971387244,0.0004541370971387244,0.0004541370971387244,0.0004541370971387244,0.00045625593273968267,0.0004576684898069882,0.0004597873254079465,0.0004597873254079465,0.0004597873254079465,0.00046049360394159923,0.000461199882475252,0.0004626124395425575,0.00046896894634543236,0.0004753254531483072,0.0004767380102156127,0.0004774442887492655,0.00048168195995118205,0.00048380079555214033,0.0004887447452877096,0.0004986326447588482,0.0005106393798309451,0.000514170772499209,0.0005198210007684311,1415872
IA,1890801,1900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.535601428811405e-06,4.437302500419959e-06,4.437302500419959e-06,5.07120285762281e-06,5.388153036224236e-06,5.705103214825661e-06,5.705103214825661e-06,7.28985410783279e-06,9.191555179441344e-06,1.2044106786854174e-05,1.3945807858462729e-05,1.3945807858462729e-05,2.1552612144896943e-05,2.852551607412831e-05,3.327976875314969e-05,3.866792178937393e-05,4.595777589720672e-05,5.673408196965519e-05,7.448329197133502e-05,9.445115322322485e-05,0.00010649526001007902,0.00013438687572700446,0.00015720728858630711,0.00017368869787358127,0.00019460740966127535,0.00022154817484239652,0.0002488058902021191,0.00027511275502603745,0.00029951791877834725,0.0003321637871742941,0.00036290795449863235,0.00040252672682381056,0.0004399268478987788,0.0004785947696881527,0.0005029999334404625,0.0005419848054084379,0.0006015714389855059,0.0006319986561312427,0.0006785903323856523,0.0007391278164985246,0.0007949110479323755,0.0009191555179441344,0.000999343913130295,0.0011517969490375808,0.0011866614686837375,0.00124276165029619,0.0014078926933475326,0.0016123255585454523,0.001730547975163784,0.0018560602458899485,0.0020205573885840886,0.002168256171812353,0.002263658175571382,0.00249661655684343,0.0027362308918661075,0.0029057992374178702,0.00307473368261243,0.0032335257220917446,0.003296598807633428,0.003502933373902956,0.0036281286944505192,0.0036975407835642313,0.0037900902357158477,0.003918455058049425,0.0040886573039583905,0.004208781421648331,0.004328905539338271,0.004449346607206813,0.004539043507751017,0.004641101465260675,0.004737771269734111,0.004846485180994399,0.004920651522787133,0.005055038398514138,0.005199567679956388,0.00532222739907514,0.005454078673373332,0.0055605739333834114,0.0055948045526723654,0.005785291610011822,0.005862944403769172,0.005955810806099389,0.0060648416675382795,0.006174506429334373,0.0062382134152332595,0.006322205212562638,0.006342173073814527,0.006560551746870909,0.0066832114659896615,0.006791291476892747,0.006846123857790794,0.0069434275626214315,0.007026785459593607,0.00713201291888928,0.007218857267826071,0.007341200036766221,0.007465127556599378,0.007575109268574073,0.007621383994649881,3155070
ID,705936,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.238306944627084e-06,2.238306944627084e-06,2.238306944627084e-06,3.917037153097397e-06,6.155344097724481e-06,1.2870264931605734e-05,1.73468788208599e-05,2.3502222918584382e-05,2.6300106599368237e-05,2.797883680783855e-05,4.0849101739444284e-05,6.826836181112607e-05,0.00010576000313362973,0.00013094095626068442,0.00014828783508154432,0.0001757070951532261,0.00023222434550505998,0.0002937777864823048,0.00037379725975272306,0.0004974637184433694,0.0005657320802544955,0.0006021045681046856,0.0006155344097724481,0.0006541452045672653,0.000677087850749693,0.0006893985389451419,0.0007571073240201112,0.0007811691236748523,0.0007873244677725768,0.0007973968490233987,0.0008130649976357883,0.0008192203417335128,0.0008880482802807956,0.0009003589684762446,0.0009260994983394561,0.000933373995909494,0.0009356123028541212,0.0009714252139681544,0.0009882125160528576,0.0010072381250821878,0.0010245850039030478,0.0010430510361962213,0.0010548021476555133,0.0010592787615447674,0.00107270860321253,0.0010917342122418602,0.0011090810910627201,0.00112642796988358,0.0011381790813428723,0.0011532876532191051,0.0011532876532191051,0.0011784686063461597,0.001190219717805452,0.001207566596626312,0.0012187581313494473,0.00123386670322568,0.0012478561216295993,0.0012478561216295993,0.0012646434237143026,0.0012831094560074759,0.0013004563348283358,0.0013155649067045686,0.0013362692459423693,0.0013524969712909157,0.0013524969712909157,0.0013726417337925592,0.001385511998724165,0.0014017397240727114,0.001417407872685101,0.0014521016303268208,0.0014694485091476808,0.0014694485091476808,0.0014694485091476808,0.0015097380341509681,0.001527644489707985,0.0015483488289457854,0.0015483488289457854,0.0015880787772129161,0.0015886383539490728,0.0016255704185354199,0.0016406789904116527,0.0016725748643725885,0.001708387775486622,0.0017408432261837147,0.0017559517980599475,0.0017559517980599475,0.001783930634867786,0.0018018370904248028,0.0018236605831349168,0.0018471628060535011,0.0018751416428613398,0.001901441749460708,0.001901441749460708,0.0019372546605747412,1787065
IL,1744404,1751,0.0,0.0,7.891525614195465e-08,7.891525614195465e-08,7.891525614195465e-08,7.891525614195465e-08,7.891525614195465e-08,7.891525614195465e-08,7.891525614195465e-08,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,1.578305122839093e-07,2.3674576842586397e-07,3.156610245678186e-07,3.156610245678186e-07,3.156610245678186e-07,3.945762807097733e-07,3.945762807097733e-07,4.7349153685172795e-07,5.524067929936826e-07,1.0258983298454106e-06,1.4993898666971385e-06,1.8939661474069118e-06,2.525288196542549e-06,3.630101782529914e-06,4.971661136943143e-06,7.260203565059828e-06,8.207186638763285e-06,1.2547525726570791e-05,2.2648678512740985e-05,3.322332283576291e-05,4.608650958690152e-05,5.93442726187499e-05,8.278210369291044e-05,0.00010140610414241173,0.00012121383343404235,0.00014709803744860348,0.00020044475060056484,0.00023887648034169674,0.0002754931591915637,0.0003626945172284236,0.0003990744503098647,0.00047293913005873426,0.0005501971658217079,0.0006059113366579279,0.0007000572372352797,0.0008173253078622244,0.0008881122926215577,0.0009674221250442222,0.0010695384664919114,0.0011898842321083924,0.0012959463363631794,0.0014113204408427171,0.0015135156975465483,0.0016454620058158965,0.0017378717707581255,0.001834464044275878,0.001940605063786807,0.0020304106252763514,0.002175930357602116,0.002299195987695849,0.002394762362883756,0.0024860673142399975,0.0026083859612600273,0.002770477897375602,0.0029144982398346692,0.003128989906028502,0.003296526994817872,0.0034640640836072416,0.0036205530365367375,0.003795587074659593,0.003973304231491275,0.004175248371958537,0.0044231211915004166,0.004616542484304347,0.004852104523888082,0.005037160799540966,0.0052050924646110455,0.0053841511807971405,0.005592566372268043,0.005820473632006008,0.006003951602536052,0.0061343196056825615,0.006234463065726702,0.006551228903880508,0.006683254127405998,0.006938939557305931,0.007130703629730881,0.0072954786845552825,0.007432396653961573,0.007613191505782792,0.007735115576522111,0.007923880869213668,0.008103097415912046,0.008320903522863842,0.008506433290053576,0.008703958176176889,0.008839140009948057,0.008932023266427138,0.009020408353306126,0.009140911949434892,0.009268675749128716,0.009384049853608254,0.009490190873119184,0.009567054332601447,0.009694107894989994,0.009771444846009109,0.009844757118964985,0.009935825324552802,0.010013162275571917,0.01008110831111014,0.010133350210676113,0.010196324585077394,0.010245646620166115,0.010306332452139279,0.0103532081142876,0.01040647591218342,0.010459112388030102,0.01049699171097824,12671821
IN,1664464,1674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4853943402613612e-07,1.4853943402613612e-07,2.9707886805227224e-07,8.912366041568167e-07,1.4853943402613611e-06,1.4853943402613611e-06,1.7824732083136333e-06,1.7824732083136333e-06,2.822249246496586e-06,2.822249246496586e-06,4.456183020784084e-06,4.456183020784084e-06,5.198880190914764e-06,8.169668871437486e-06,1.841888981924088e-05,1.841888981924088e-05,2.9707886805227222e-05,3.8323173978743113e-05,5.3474196249409e-05,7.085331003046692e-05,0.00014289493553314294,0.00014289493553314294,0.00018300058272019968,0.00022488870311557007,0.00026484581086860066,0.00032069663806242785,0.000380855108843013,0.0004512628005714015,0.0005103814953138037,0.0005864336855351854,0.0006549103646212341,0.0007340818829571647,0.0008180066631819315,0.0008827698564173269,0.0009433739454999904,0.0010256647919504697,0.0011037965342482175,0.0011764323174869979,0.001221142687128865,0.0012646647412985228,0.001328091079627683,0.0014151351879669986,0.0015075267159312554,0.001580311038604062,0.0016645328976968813,0.0017344949711231912,0.0017958417573759856,0.0018472364015490286,0.0018472364015490286,0.0020232556308699997,0.0021257478403480337,0.002229873983600355,0.002370689367057132,0.0024626352767193106,0.0025587402905342207,0.0026466756354776933,0.0027671411164728894,0.002865771300666244,0.0029603909201408925,0.0030453554764038426,0.00312348721870159,0.003247814724981466,0.0033419887261540364,0.003437796661100894,0.00352484076944021,0.0035830682275784552,0.003657040865723471,0.0037308649644344606,0.0037832993846456868,0.0038690066380787673,0.003958575916796527,0.004051264523628836,0.004124197385735669,0.004195496314068214,0.004263378835418158,0.0043476006945109774,0.004445785260402253,0.004516192952130642,0.004588828735369423,0.004659533505965863,0.004709591295232672,0.0047632140309161065,0.004816242608863437,0.0049102680706019815,0.004983646551010893,0.004983646551010893,0.005134859694849499,0.005172143092790059,0.0052336384184768795,0.005303451952469163,0.005360639634569226,0.005432532720637876,0.005494770743494827,0.005553592359369177,0.005586716653157005,0.005648063439409799,0.00569381358508985,0.005754863292474591,0.005814724684387124,0.0058736948396955,0.0059280602725490655,0.006005449317676683,6732219
KS,2111025,2120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.432517057893519e-07,3.432517057893519e-07,3.432517057893519e-07,3.432517057893519e-07,1.7162585289467595e-06,2.0595102347361114e-06,2.0595102347361114e-06,2.7460136463148153e-06,4.462272175261575e-06,5.4920272926296305e-06,7.20828582157639e-06,1.1670557996837965e-05,1.5103075054731484e-05,1.8535592112625005e-05,2.162485746472917e-05,2.7116884757358803e-05,3.157915693262038e-05,4.290646322366899e-05,5.8352789984189826e-05,7.036659968681714e-05,9.027519862259955e-05,0.00010984054585259261,0.00012665987943627087,0.0001469117300778426,0.00016544732219046763,0.00018878843818414355,0.00021281605758939818,0.00023958969064096763,0.00025640902422464587,0.0002900476913920024,0.00030892653521041673,0.0003583547808440834,0.00037929313489723385,0.0003992017338330163,0.00043352690441195147,0.00045789777552299546,0.00047197109546035887,0.0004891336807498265,0.0005124747967435024,0.0005447404570877015,0.0005845576549592663,0.0006140773016571506,0.000633985900592933,0.0006810113842860742,0.0006947414525176483,0.0007585862697944677,0.0008516074820633822,0.0009518369801538728,0.00104863396118647,0.0010891376624696137,0.0011419984251611738,0.0011979484532048381,0.00128170186941744,0.0014536709740179054,0.0015260970839394586,0.001628729343970475,0.0017262128284146509,0.0018000119451593614,0.0018727813067867041,0.001968205280996144,0.002108938480369778,0.002230449584219209,0.0023162625106665467,0.002395553654703887,0.00244154938327966,0.0025064239556738476,0.0025716417797738244,0.0026437246379895883,0.0027140912376764055,0.002742581129256922,0.0027600869662521787,0.00288125481839582,0.002888119852511607,0.0029584864521984243,0.002978738302839996,0.0031012791618067947,0.003105741433982056,0.0031071144408052137,0.0031156957334499474,0.003185375829725186,0.0032258795310083294,0.0032385798441225354,0.0033511664036214427,0.0033511664036214427,0.0033511664036214427,0.0034503661465945653,0.003456887929004563,0.003509405439990334,0.003509405439990334,0.0035804585430887297,0.0035804585430887297,0.0035921291010855678,0.0036659282178302787,0.0036659282178302787,0.003722908000991311,0.003722908000991311,0.003803915403557598,0.003803915403557598,0.003803915403557598,0.0039298887795822905,2913314
KY,2534400,2541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.71490505236171e-07,8.95320673648228e-07,1.342981010472342e-06,2.23830168412057e-06,2.909792189356741e-06,3.357452526180855e-06,4.7004335366531975e-06,4.924263705065254e-06,5.819584378713482e-06,7.610225726009938e-06,1.052001791536668e-05,1.2086829094251079e-05,1.1862998925839022e-05,1.4772791115195763e-05,2.70834503778589e-05,3.4246015767044724e-05,4.2975392335114945e-05,5.41669007557178e-05,6.625372984996888e-05,7.990737012310436e-05,8.706993551229018e-05,9.624697241718452e-05,0.00011840615908997816,0.0001394461949207115,0.00015981474024620872,0.0001734683805193442,0.00019495607668690166,0.0002171152633596953,0.00024196041205343363,0.000255166391989745,0.0002994847653353323,0.00033775972413379403,0.00037872064495320047,0.00041207134004659697,0.00043669265857192326,0.0004557182228869481,0.000490859559327641,0.0005098851236426658,0.0005383115550309972,0.0005622613830510873,0.0005996410211759007,0.0006585083554682717,0.0006775339197832965,0.0007111084450451052,0.0007505025546856272,0.0007760191938846017,0.00084003462205045,0.0008689087137756053,0.0009074075027424791,0.0009250900860470316,0.0009758995342765685,0.0010123838517277339,0.0010508826406946078,0.0010887099391562454,0.0010887099391562454,0.0011442198209224354,0.0011719747618055304,0.001300005618137227,0.001326641408178262,0.001369840630681789,0.0014067726084697784,0.001440570963899999,0.001440570963899999,0.0014933948836452443,0.0015330128234541786,0.0015813601398311828,0.0016142631745877552,0.0016637296418068198,0.0017172250520573014,0.0017172250520573014,0.0017716157829814312,0.0018011613652118227,0.0018269018345792093,0.0018542091151254802,0.001884873848197932,0.0019175530527860923,0.0019175530527860923,0.0019175530527860923,0.0020028323469510863,0.0020310349481710054,0.0020545371158542714,0.002116761902672823,0.0021698096525864805,0.0021698096525864805,0.002245464249509756,0.00227635281275062,0.0023291767324958653,0.002395430462345834,0.0024563122681539136,0.002524356639351179,0.002524356639351179,0.0025662128808442335,0.002618812970421067,0.002657983249893177,0.0026718607203347245,0.0027228939987326735,0.0027855664458880497,0.0027855664458880497,0.002830780139907285,4467673
LA,1412096,1430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1510955314432088e-07,1.0755477657216044e-06,2.796424190876171e-06,4.0870815097420965e-06,7.743943913195551e-06,1.8284312017267275e-05,2.215628397386505e-05,2.9254899227627637e-05,4.216147241628689e-05,6.023067488040984e-05,8.410783527942946e-05,0.00011508361093221166,0.0001639134794959725,0.00018004669598179656,0.00025167817717885543,0.00029771162155174007,0.00038612164789405596,0.0004953973008913709,0.0005902606138280165,0.000712657949567135,0.0007608424894714629,0.0008653857322996029,0.0011260985107105197,0.0013818637693991172,0.001956206276294454,0.002187449045924599,0.0026873636474320007,0.0027985752864076144,0.003197818617043474,0.003502843963402121,0.0036633156900477844,0.003932202631478186,0.004140643788475032,0.004304557267971005,0.004429535918347855,0.00451988193066847,0.004627866926346919,0.004719933815092689,0.004842331150831807,0.004971827101824688,0.005072068153589942,0.0051469262780841655,0.005274486243098748,0.005345687505189518,0.005432161545553535,0.0055358443501690975,0.005622533500086259,0.005702769363409091,0.005759128066332902,0.005822585384510477,0.0058694792670959395,0.005949715130418771,0.006022637268934696,0.0061745046134545865,0.0062678621595192215,0.006310884070148085,0.006382515551345145,0.006452211046563905,0.006538685086927921,0.006593107803873435,0.006636775043161732,0.006755730626050541,0.006795310783829096,0.006841559337755126,0.006891034534978319,0.007016873623567747,0.007188961266083204,0.007257581213536242,0.007338892624624795,0.007406652133865256,0.0074662374800862335,0.007537008523070715,0.007596808978844836,0.00784934759423627,0.007917752432136162,0.00795453616572384,0.007974541354166264,0.00811178124907234,0.008183627839822544,0.008278706262312334,0.008344099566468206,0.008510594360601911,0.008510594360601911,0.00858265606090526,0.008673432292332162,0.008760766770908757,0.008842723510656743,0.008933929961189935,0.009032235026976889,0.009138929365336472,0.009210130627427243,0.009260466262863013,0.009381357831730122,0.009471058515391304,0.009566352047434237,0.009678854343728718,0.009955915448178603,0.010028192258035095,0.010147147840923904,4648794
MA,350196,375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,1.4508517442792552e-07,2.9017034885585104e-07,2.9017034885585104e-07,2.9017034885585104e-07,8.705110465675532e-07,8.705110465675532e-07,3.1918738374143615e-06,5.948492151544947e-06,1.3347836047369148e-05,1.3783091570652926e-05,1.5814284012643883e-05,1.8135646803490692e-05,2.016683924548165e-05,2.364888343175186e-05,2.858177936230133e-05,3.1628568025287765e-05,3.714180465354893e-05,4.7587937212359576e-05,6.035543256201702e-05,7.602463140023298e-05,9.357993750601197e-05,0.00011258609535607022,0.00016786354681310985,0.00026623129507524334,0.00035023561106901224,0.0004700759651464787,0.000617627587539679,0.0007038081811498667,0.0008345299233094277,0.000960463854712867,0.0011226690797232878,0.0013008336739207802,0.0015091759843992815,0.001702719607086134,0.0018135646803490691,0.0020075435585592055,0.0022052946513044683,0.0024359800786448696,0.0027480582888393373,0.003042871363276882,0.00331650200224795,0.003695899733376975,0.0038978582961806474,0.004086033767413667,0.004340658248534676,0.004668985998265072,0.004991220170669494,0.005277037964292507,0.005524408186692121,0.005751611569846252,0.005977364101256104,0.006230537730632834,0.006677254982696417,0.007394846255416936,0.007740003885380971,0.007954004517662162,0.008191799118549531,0.008458755839496915,0.00874167192963137,0.009020960890405126,0.009330572652634319,0.00961377891311763,0.009878414271274165,0.010023499445702092,0.010195280292224754,0.010449614602996909,0.010695824144001099,0.010929701445178915,0.011134271541122289,0.01128661097427161,0.011383672955963892,0.011509897057716188,0.011678921285924721,0.011923389804835776,0.012103150335951976,0.012322519119686999,0.012478775852545875,0.012629954604299774,0.012756613961575352,0.012908227968852534,0.013069852853165243,0.013186646418579723,0.01329879725841251,0.013445768540107999,0.013532239304067042,0.013593465247675627,0.013669925134599144,0.013767857627337994,0.013857375179960022,0.013971847382583657,0.014073987345380916,0.01462415032681161,0.01467942777826865,0.01473949304048181,0.014807247816939652,0.01487935514863033,0.014962924209100815,0.015007030102126905,0.015031694581779652,0.015072173345445044,0.015111491427715012,0.015185629951847681,0.015242503340223429,0.015291106873656783,0.015319978823367941,0.01533405208528745,6892503
